rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
45,B,Y,83.86,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,5,5,0,83.28,86.01,2059,川湖,TWSE,電子零組件,3745.0,AI,3-5日延續,催化觀察,平台突破,業績成長,38.87,37.97,3,0.34,6.05,9.99,13.31,1.25,-1.19,11.0,18.63,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
46,B,Y,81.95,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,0,74.74,87.18,3413,京鼎,TWSE,半導體,327.5,一般,3-5日延續,催化觀察,平台突破,業績成長,26.77,14.24,3,5.94,17.45,7.38,17.17,1.74,-2.24,7.0,12.69,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
47,B,Y,80.47,continuation,強勢續攻,N,N,,,Y,Y,continuation,強勢續攻,5,5,0,77.14,76.78,5536,聖暉*,TPEX,櫃其他電子,863.0,AI,3-5日延續,催化觀察,平台突破,業績成長,60.12,33.88,3,30.72,26.65,21.21,6.28,1.2,-1.15,10.0,14.42,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
48,B,Y,80.41,early,早期起漲,N,N,,,Y,Y,early,早期起漲,5,5,0,71.07,84.03,8028,昇陽半導體,TWSE,半導體,190.5,AI,3-5日延續,催化觀察,回踩承接,業績成長,25.57,20.3,3,-9.14,7.04,1.33,-1.04,1.38,-8.19,13.0,12.4,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上,60日報酬為正,核心 5/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
49,B,Y,79.08,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,0,66.97,82.5,8086,宏捷科,TPEX,櫃半導體,150.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,47.95,60.47,3,-2.63,16.53,13.21,32.16,2.64,-5.66,10.0,16.54,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,量比介於 0.8 到 2.5,核心 5/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
50,B,Y,78.9,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,0,68.02,80.33,2357,華碩,TWSE,電腦週邊,605.0,AI,待確認,一般觀察,平台突破,業績成長,33.85,44.31,3,-5.96,8.09,3.95,16.8,1.16,-0.66,12.0,14.48,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
51,B,Y,78.8,early,早期起漲,N,N,,,Y,Y,early,早期起漲,5,5,0,63.53,85.41,2353,宏碁,TWSE,電腦週邊,28.55,一般,3-5日延續,催化觀察,回踩承接,業績成長,2.12,22.54,3,16.53,7.95,2.7,8.35,1.44,-3.06,9.0,8.94,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
52,B,Y,78.45,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,0,64.02,83.06,3416,融程電,TWSE,電腦週邊,158.5,軍工,待確認,暫不出手,回踩承接,業績成長,13.73,19.99,3,0.16,1.46,5.32,5.67,1.1,-4.52,1.0,18.43,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 軍工；訊號 待確認
53,B,Y,76.94,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,0,62.0,78.02,6486,互動,TPEX,櫃通訊網路,88.0,一般,待確認,暫不出手,平台突破,業績成長,77.84,21.63,2,-11.14,8.57,4.14,5.26,0.6,-2.22,0.0,16.64,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,量比介於 0.8 到 2.5,核心 5/6，加分 0/0；型態 早期起漲；結構 平台突破；題材 一般；訊號 待確認
54,B,N,89.34,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,5,0,82.69,68.33,6139,亞翔,TWSE,其他電子,751.0,AI,3-5日延續,催化觀察,平台突破,業績成長,47.45,72.16,3,22.05,1.25,27.94,29.71,1.11,-2.72,14.0,15.97,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 平台突破；題材 AI；訊號 3-5日延續
55,B,N,88.8,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,5,0,78.6,70.74,8064,東捷,TPEX,櫃光電,83.5,一般,3-5日延續,催化觀察,平台突破,業績成長,27.24,30.35,3,-1.92,18.51,29.66,49.64,2.2,-2.68,10.0,18.27,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 平台突破；題材 一般；訊號 3-5日延續
56,B,N,88.14,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,0,81.89,63.34,2308,台達電,TWSE,電子零組件,1900.0,BBU,3-5日延續,催化觀察,回踩承接,業績成長,37.6,33.82,3,3.64,1.07,28.81,84.47,0.9,-4.04,14.0,17.84,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 BBU；訊號 3-5日延續
57,B,N,87.4,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,early,早期起漲,6,5,0,71.87,72.14,6163,華電網,TPEX,櫃通訊網路,74.1,重電,3-5日延續,催化觀察,回踩承接,業績成長,69.39,67.53,2,8.77,18.42,17.81,10.27,2.05,-3.26,7.0,10.9,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 重電；訊號 3-5日延續
58,B,N,87.39,continuation,強勢續攻,Y,N,continuation,強勢續攻,N,N,,,6,5,0,69.69,74.82,6531,愛普*,TWSE,半導體,682.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,112.62,117.69,3,4.47,1.2,23.77,44.49,2.05,-3.67,14.0,15.34,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 3-5日延續
59,B,N,86.97,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,6,5,0,68.27,74.53,2885,元大金,TWSE,金融業,51.2,散熱,3-5日延續,催化觀察,平台突破,業績成長,70.15,77.69,3,9.96,16.43,15.71,26.42,0.92,-0.78,13.0,9.48,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 散熱；訊號 3-5日延續
60,B,N,86.69,continuation,強勢續攻,Y,N,continuation,強勢續攻,N,N,,,6,5,0,68.34,73.0,5234,達興材料,TWSE,光電,456.5,一般,待確認,一般觀察,平台突破,翻轉觀察,5.52,8.92,3,17.18,9.0,16.45,28.23,0.93,-1.19,7.0,17.07,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
61,B,N,86.58,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,0,70.2,70.14,2360,致茂,TWSE,其他電子,2050.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,63.49,73.88,3,-25.54,26.33,29.34,108.33,1.93,-9.09,12.0,18.27,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
62,B,N,86.39,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,0,72.07,66.87,3533,嘉澤,TWSE,電子零組件,2625.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,23.4,19.98,3,-5.89,6.07,29.31,83.57,1.24,-3.85,12.0,15.68,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
63,B,N,85.57,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,6,5,0,66.2,70.09,6782,視陽,TWSE,生技,223.0,一般,待確認,暫不出手,回踩承接,業績成長,32.36,31.25,3,16.47,17.81,7.47,27.43,1.96,-7.47,1.0,17.98,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
64,B,N,85.55,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,6,5,0,67.09,68.91,8016,矽創,TWSE,半導體,219.0,一般,待確認,暫不出手,平台突破,業績成長,29.27,22.09,3,6.11,3.53,10.05,15.57,2.18,-0.9,3.0,16.97,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
65,B,N,85.53,continuation,強勢續攻,Y,N,continuation,強勢續攻,N,N,,,6,5,0,63.57,73.18,8039,台虹,TWSE,電子零組件,143.0,一般,待確認,一般觀察,回踩承接,翻轉觀察,10.46,7.97,2,-3.08,8.39,21.7,68.04,1.18,-5.61,13.0,12.98,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 待確認
66,B,N,84.94,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,0,69.16,63.24,3030,德律,TWSE,其他電子,342.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,14.72,26.06,3,-5.83,18.42,29.79,93.77,1.67,-4.34,11.0,17.62,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
67,B,N,84.88,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,0,61.67,72.3,1802,台玻,TWSE,玻璃,70.9,矽光子,3-5日延續,催化觀察,回踩承接,業績成長,16.36,5.45,2,3.13,23.06,23.09,108.22,2.02,-7.44,15.0,10.42,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 矽光子；訊號 3-5日延續
68,B,N,84.01,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,6,5,0,60.96,68.84,6996,力領科技,TPEX,櫃半導體,186.0,一般,待確認,暫不出手,平台突破,業績成長,15.83,15.21,2,2.53,10.07,9.73,18.1,2.46,-2.11,0.0,18.08,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
69,B,N,83.27,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,6,5,0,61.81,64.11,5236,凌陽創新,TPEX,櫃半導體,151.5,AI,待確認,暫不出手,回踩承接,業績成長,40.06,16.29,2,11.74,5.05,17.9,28.94,1.91,-4.11,0.0,17.73,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 待確認
70,B,N,82.86,early,早期起漲,Y,N,early,早期起漲,N,N,,,6,5,0,63.79,59.56,3563,牧德,TWSE,光電,954.0,一般,3-5日延續,催化觀察,回踩承接,翻轉觀察,11.1,9.16,3,-6.72,11.51,29.8,89.66,0.85,-4.31,11.0,16.72,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,,核心 6/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
71,B,N,78.84,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,5,5,0,76.23,69.76,2376,技嘉,TWSE,電腦週邊,279.0,AI,3-5日延續,催化觀察,平台突破,業績成長,74.84,59.75,3,24.75,5.06,12.27,18.47,0.97,-2.45,14.0,11.48,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
72,B,N,77.26,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,5,0,69.72,69.99,8112,至上,TWSE,電子通路,85.5,一般,3-5日延續,催化觀察,整理待確認,業績成長,191.71,133.68,3,-5.77,30.46,-6.76,8.23,1.29,-12.67,11.0,13.14,法人/主力籌碼未明顯轉弱 | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,距 60 日高點回檔介於 -12% 到 +1%,核心 5/6，加分 0/0；型態 早期起漲；結構 整理待確認；題材 一般；訊號 3-5日延續
73,B,N,76.55,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,5,5,0,67.78,68.84,3406,玉晶光,TWSE,光電,544.0,矽光子,3-5日延續,催化觀察,平台突破,業績成長,14.32,14.28,3,16.58,21.38,21.29,17.49,2.97,-1.63,7.0,17.69,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,量比介於 0.8 到 2.5,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 矽光子；訊號 3-5日延續
74,B,N,75.61,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,5,0,60.15,73.68,2316,楠梓電,TWSE,電子零組件,112.0,AI,3-5日延續,催化觀察,回踩承接,一次性轉盈風險,16.49,16.44,2,-13.24,24.14,-0.88,14.4,1.06,-8.57,8.0,11.37,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
75,B,N,75.24,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,5,5,0,67.51,62.65,2248,華勝-KY,TWSE,汽車,56.4,一般,待確認,暫不出手,平台突破,業績成長,64.47,29.53,3,11.64,9.68,13.25,13.94,2.3,-1.05,0.0,17.7,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 5/6，加分 0/0；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
76,B,N,73.82,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,5,0,63.87,60.08,8271,宇瞻,TWSE,半導體,197.0,AI,待確認,暫不出手,回踩承接,業績成長,292.71,239.96,3,2.08,27.96,-5.52,49.24,0.6,-8.8,6.0,16.37,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,量比介於 0.8 到 2.5,核心 5/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
77,B,N,72.5,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,5,0,65.77,51.11,3577,泓格,TPEX,櫃電腦週邊,80.7,一般,待確認,暫不出手,回踩承接,業績成長,90.15,26.32,2,16.63,2.35,26.49,32.95,0.66,-3.47,0.0,18.19,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,量比介於 0.8 到 2.5,核心 5/6，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
78,B,N,72.06,early,早期起漲,N,N,,,Y,N,early,早期起漲,5,5,0,60.71,55.23,4973,廣穎,TPEX,櫃半導體,79.4,一般,待確認,暫不出手,結構未完成,業績成長,98.79,73.64,3,-1.25,3.77,-10.18,59.44,1.13,-19.14,3.0,13.84,法人/主力籌碼未明顯轉弱 | 量比介於 0.8 到 2.5 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,距 60 日高點回檔介於 -12% 到 +1%,核心 5/6，加分 0/0；型態 早期起漲；結構 結構未完成；題材 一般；訊號 待確認
79,B,N,72.06,early,早期起漲,Y,N,early,早期起漲,N,N,,,5,5,0,66.19,48.38,5434,崇越,TWSE,電子通路,418.5,CoWoS,待確認,暫不出手,平台突破,業績成長,30.64,17.6,3,31.46,18.43,27.01,37.66,0.79,-2.45,6.0,17.14,法人/主力籌碼未明顯轉弱 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 60日報酬為正,量比介於 0.8 到 2.5,核心 5/6，加分 0/0；型態 早期起漲；結構 平台突破；題材 CoWoS；訊號 待確認
